ProfileM	Shape_Leng	ORIG_FID	POINT_X	POINT_Z	POINT_Y
3459.529	208.1448375	14	845202.86	1365751.88	284.65
3459.529	208.1448375	14	845203.69	1365751.68	284.68
3459.529	208.1448375	14	845204.51	1365751.48	284.72
3459.529	208.1448375	14	845205.67	1365751.2	284.74
3459.529	208.1448375	14	845206.5	1365751	284.77
3459.529	208.1448375	14	845207.32	1365750.8	284.81
3459.529	208.1448375	14	845208.14	1365750.6	284.85
3459.529	208.1448375	14	845209.31	1365750.32	284.87
3459.529	208.1448375	14	845210.14	1365750.12	284.89
3459.529	208.1448375	14	845210.96	1365749.92	284.92
3459.529	208.1448375	14	845211.78	1365749.72	284.92
3459.529	208.1448375	14	845212.95	1365749.44	284.95
3459.529	208.1448375	14	845214.59	1365749.04	284.97
3459.529	208.1448375	14	845216.24	1365748.64	284.97
3459.529	208.1448375	14	845217.07	1365748.44	284.96
3459.529	208.1448375	14	845217.89	1365748.24	284.96
3459.529	208.1448375	14	845220.36	1365747.64	284.93
3459.529	208.1448375	14	845221.19	1365747.44	284.93
3459.529	208.1448375	14	845222.01	1365747.24	284.89
3459.529	208.1448375	14	845222.83	1365747.04	284.89
3459.529	208.1448375	14	845223	1365747	284.89
3459.529	208.1448375	14	845223.64	1365746.79	284.87
3459.529	208.1448375	14	845224.79	1365746.42	284.86
3459.529	208.1448375	14	845225.6	1365746.16	284.84
3459.529	208.1448375	14	845226.4	1365745.9	284.82
3459.529	208.1448375	14	845227.54	1365745.54	284.8
3459.529	208.1448375	14	845228.35	1365745.28	284.8
3459.529	208.1448375	14	845229.15	1365745.02	284.77
3459.529	208.1448375	14	845229.96	1365744.76	284.75
3459.529	208.1448375	14	845231.58	1365744.24	284.66
3459.529	208.1448375	14	845232.38	1365743.98	284.58
3459.529	208.1448375	14	845233.53	1365743.61	284.52
3459.529	208.1448375	14	845234.33	1365743.35	284.45
3459.529	208.1448375	14	845235.14	1365743.09	284.4
3459.529	208.1448375	14	845235.95	1365742.83	284.37
3459.529	208.1448375	14	845236.76	1365742.57	284.35
3459.529	208.1448375	14	845237.56	1365742.31	284.3
3459.529	208.1448375	14	845238.37	1365742.05	284.26
3459.529	208.1448375	14	845240.79	1365741.27	284.19
3459.529	208.1448375	14	845241.6	1365741.01	284.15
3459.529	208.1448375	14	845242.4	1365740.75	284.1
3459.529	208.1448375	14	845243.21	1365740.49	284.07
3459.529	208.1448375	14	845244.02	1365740.23	284.02
3459.529	208.1448375	14	845244.82	1365739.97	283.97
3459.529	208.1448375	14	845247.25	1365739.19	283.89
3459.529	208.1448375	14	845248.05	1365738.93	283.86
3459.529	208.1448375	14	845248.86	1365738.67	283.84
3459.529	208.1448375	14	845250	1365738.31	283.84
3459.529	208.1448375	14	845251.61	1365737.79	283.95
3459.529	208.1448375	14	845252.42	1365737.53	284.02
3459.529	208.1448375	14	845253.23	1365737.27	284.2
3459.529	208.1448375	14	845254.03	1365737.01	284.42
3459.529	208.1448375	14	845254.84	1365736.75	284.66
3459.529	208.1448375	14	845255.98	1365736.38	284.91
3459.529	208.1448375	14	845256.78	1365736.12	285.16
3459.529	208.1448375	14	845257.59	1365735.86	285.42
3459.529	208.1448375	14	845258.4	1365735.6	285.55
3459.529	208.1448375	14	845260.01	1365735.08	285.91
3459.529	208.1448375	14	845260.82	1365734.82	286.13
3459.529	208.1448375	14	845261.63	1365734.56	286.25
3459.529	208.1448375	14	845262.43	1365734.3	286.47
3459.529	208.1448375	14	845263.24	1365734.04	286.68
3459.529	208.1448375	14	845264.05	1365733.78	286.9
3459.529	208.1448375	14	845265.66	1365733.26	287.12
3459.529	208.1448375	14	845266.47	1365733	287.33
3459.529	208.1448375	14	845267.27	1365732.74	287.55
3459.529	208.1448375	14	845268.08	1365732.48	287.66
3459.529	208.1448375	14	845268.89	1365732.22	287.89
3459.529	208.1448375	14	845269.69	1365731.96	288.38
3459.529	208.1448375	14	845270.5	1365731.7	288.87
3459.529	208.1448375	14	845271.31	1365731.44	289.35
3459.529	208.1448375	14	845272.45	1365731.07	289.61
3459.529	208.1448375	14	845273.26	1365730.81	289.61
3459.529	208.1448375	14	845274.07	1365730.55	289.62
3459.529	208.1448375	14	845276.49	1365729.77	289.62
3459.529	208.1448375	14	845277.3	1365729.51	289.92
3459.529	208.1448375	14	845278.43	1365729.15	290.21
3459.529	208.1448375	14	845279.24	1365728.89	290.49
3459.529	208.1448375	14	845280.05	1365728.63	290.77
3459.529	208.1448375	14	845281.19	1365728.26	291.04
3459.529	208.1448375	14	845282	1365728	291.28
3428.413	202.2227437	15	845104	1365815	288.78
3428.413	202.2227437	15	845104	1365815	288.77
3428.413	202.2227437	15	845104.81	1365814.74	288.75
3428.413	202.2227437	15	845105.96	1365814.37	288.73
3428.413	202.2227437	15	845107.59	1365813.86	288.68
3428.413	202.2227437	15	845109.56	1365813.23	288.62
3428.413	202.2227437	15	845110.37	1365812.97	288.59
3428.413	202.2227437	15	845111.18	1365812.71	288.57
3428.413	202.2227437	15	845112	1365812.45	288.56
3428.413	202.2227437	15	845112.81	1365812.19	288.52
3428.413	202.2227437	15	845113.62	1365811.93	288.5
3428.413	202.2227437	15	845116.88	1365810.89	288.45
3428.413	202.2227437	15	845117.69	1365810.63	288.45
3428.413	202.2227437	15	845119.32	1365810.11	288.42
3428.413	202.2227437	15	845120.13	1365809.85	288.46
3428.413	202.2227437	15	845120.94	1365809.59	288.52
3428.413	202.2227437	15	845122.09	1365809.23	288.58
3428.413	202.2227437	15	845122.9	1365808.97	288.68
3428.413	202.2227437	15	845125.34	1365808.19	288.8
3428.413	202.2227437	15	845126.16	1365807.93	288.85
3428.413	202.2227437	15	845126.97	1365807.67	288.92
3428.413	202.2227437	15	845128.13	1365807.3	288.98
3428.413	202.2227437	15	845128.94	1365807.04	289.04
3428.413	202.2227437	15	845129.75	1365806.78	289.1
3428.413	202.2227437	15	845131.38	1365806.26	289.16
3428.413	202.2227437	15	845132.19	1365806	289.2
3428.413	202.2227437	15	845133.01	1365805.74	289.11
3428.413	202.2227437	15	845134.15	1365805.38	289.03
3428.413	202.2227437	15	845134.97	1365805.12	288.95
3428.413	202.2227437	15	845135.78	1365804.86	288.88
3428.413	202.2227437	15	845136.59	1365804.6	288.86
3428.413	202.2227437	15	845138.22	1365804.08	288.92
3428.413	202.2227437	15	845139.03	1365803.82	288.96
3428.413	202.2227437	15	845141.47	1365803.04	289.04
3428.413	202.2227437	15	845142.29	1365802.78	288.95
3428.413	202.2227437	15	845143.1	1365802.52	288.87
3428.413	202.2227437	15	845143.91	1365802.26	288.78
3428.413	202.2227437	15	845144.73	1365802	288.52
3428.413	202.2227437	15	845145.54	1365801.74	287.94
3428.413	202.2227437	15	845146.35	1365801.48	287.41
3428.413	202.2227437	15	845147.51	1365801.11	287.15
3428.413	202.2227437	15	845148.32	1365800.85	286.96
3428.413	202.2227437	15	845149.14	1365800.59	286.9
3428.413	202.2227437	15	845150.28	1365800.23	287.02
3428.413	202.2227437	15	845151	1365800	286.47
3428.413	202.2227437	15	845151	1365800	286.45
3428.413	202.2227437	15	845151.1	1365799.97	284.72
3428.413	202.2227437	15	845151.9	1365799.69	284.29
3428.413	202.2227437	15	845153.04	1365799.3	283.91
3428.413	202.2227437	15	845153.85	1365799.02	283.57
3428.413	202.2227437	15	845154.66	1365798.74	283.51
3428.413	202.2227437	15	845156.61	1365798.07	283.57
3428.413	202.2227437	15	845157.42	1365797.79	283.6
3428.413	202.2227437	15	845158.22	1365797.51	283.61
3428.413	202.2227437	15	845159.03	1365797.23	283.61
3428.413	202.2227437	15	845159.84	1365796.95	283.64
3428.413	202.2227437	15	845160.64	1365796.67	283.61
3428.413	202.2227437	15	845161.45	1365796.4	283.48
3428.413	202.2227437	15	845162.26	1365796.12	283.25
3428.413	202.2227437	15	845163.07	1365795.84	283.21
3428.413	202.2227437	15	845164.68	1365795.28	283.25
3428.413	202.2227437	15	845165.49	1365795	283.3
3428.413	202.2227437	15	845166.3	1365794.73	283.39
3428.413	202.2227437	15	845167.1	1365794.45	283.42
3428.413	202.2227437	15	845167.91	1365794.17	283.44
3428.413	202.2227437	15	845168.72	1365793.89	283.5
3428.413	202.2227437	15	845169.52	1365793.61	283.54
3428.413	202.2227437	15	845170.33	1365793.33	283.53
3428.413	202.2227437	15	845171.14	1365793.06	283.51
3428.413	202.2227437	15	845171.95	1365792.78	283.48
3428.413	202.2227437	15	845172.75	1365792.5	283.45
3428.413	202.2227437	15	845173.56	1365792.22	283.44
3428.413	202.2227437	15	845174.37	1365791.94	283.41
3428.413	202.2227437	15	845175.17	1365791.66	283.37
3428.413	202.2227437	15	845175.98	1365791.39	283.34
3428.413	202.2227437	15	845177.12	1365790.99	283.33
3428.413	202.2227437	15	845177.93	1365790.71	283.43
3428.413	202.2227437	15	845178.73	1365790.44	283.52
3428.413	202.2227437	15	845179.88	1365790.04	283.6
3428.413	202.2227437	15	845180	1365790	283.61
3428.413	202.2227437	15	845180.7	1365789.8	283.66
3428.413	202.2227437	15	845181.52	1365789.56	283.66
3428.413	202.2227437	15	845182.67	1365789.22	283.67
3428.413	202.2227437	15	845183.49	1365788.98	283.65
3428.413	202.2227437	15	845184.31	1365788.74	283.64
3428.413	202.2227437	15	845185.13	1365788.5	283.65
3428.413	202.2227437	15	845185.95	1365788.26	283.64
3428.413	202.2227437	15	845186.77	1365788.02	283.64
3428.413	202.2227437	15	845187.59	1365787.79	283.62
3428.413	202.2227437	15	845188.41	1365787.55	283.58
3428.413	202.2227437	15	845190.39	1365786.97	283.51
3428.413	202.2227437	15	845191.21	1365786.73	283.47
3428.413	202.2227437	15	845192.03	1365786.49	283.45
3428.413	202.2227437	15	845192.85	1365786.25	283.46
3428.413	202.2227437	15	845193.67	1365786.01	283.68
3428.413	202.2227437	15	845194.48	1365785.78	283.96
3428.413	202.2227437	15	845195.3	1365785.54	284.17
3428.413	202.2227437	15	845196.09	1365785.31	284.17
3428.413	202.2227437	15	845196.47	1365785.2	284.18
3428.413	202.2227437	15	845196.47	1365785.2	284.02
3428.413	202.2227437	15	845197.29	1365784.96	284.09
3428.413	202.2227437	15	845198.11	1365784.72	284.12
3428.413	202.2227437	15	845198.93	1365784.48	284.14
3428.413	202.2227437	15	845199.75	1365784.24	284.14
3428.413	202.2227437	15	845200.57	1365784	284.16
3428.413	202.2227437	15	845201.39	1365783.76	284.16
3428.413	202.2227437	15	845202.21	1365783.52	284.18
3428.413	202.2227437	15	845203.36	1365783.19	284.2
3428.413	202.2227437	15	845204	1365783	284.22
3428.413	202.2227437	15	845204.18	1365782.93	284.22
3428.413	202.2227437	15	845204.97	1365782.63	284.23
3428.413	202.2227437	15	845206.57	1365782.01	284.23
3428.413	202.2227437	15	845207.36	1365781.71	284.25
3428.413	202.2227437	15	845208.16	1365781.4	284.26
3428.413	202.2227437	15	845209.76	1365780.79	284.26
3428.413	202.2227437	15	845210.55	1365780.48	284.27
3428.413	202.2227437	15	845212.15	1365779.87	284.27
3428.413	202.2227437	15	845212.94	1365779.56	284.28
3428.413	202.2227437	15	845213.74	1365779.25	284.28
3428.413	202.2227437	15	845214.54	1365778.95	284.29
3428.413	202.2227437	15	845215.33	1365778.64	284.29
3428.413	202.2227437	15	845216.13	1365778.33	284.34
3428.413	202.2227437	15	845216.93	1365778.03	284.37
3428.413	202.2227437	15	845217	1365778	284.37
3428.413	202.2227437	15	845217.7	1365777.67	284.41
3428.413	202.2227437	15	845218.48	1365777.32	284.51
3428.413	202.2227437	15	845219.25	1365776.96	284.55
3428.413	202.2227437	15	845220.81	1365776.24	284.65
3428.413	202.2227437	15	845221.58	1365775.89	284.71
3428.413	202.2227437	15	845222.68	1365775.38	284.8
3428.413	202.2227437	15	845223.46	1365775.02	284.84
3428.413	202.2227437	15	845225.33	1365774.16	284.84
3428.413	202.2227437	15	845226.43	1365773.65	284.82
3428.413	202.2227437	15	845227.2	1365773.29	284.8
3428.413	202.2227437	15	845228.29	1365772.79	284.78
3428.413	202.2227437	15	845229.07	1365772.43	284.75
3428.413	202.2227437	15	845230	1365772	284.73
3428.413	202.2227437	15	845231.47	1365771.55	284.7
3428.413	202.2227437	15	845232.29	1365771.31	284.67
3428.413	202.2227437	15	845234.26	1365770.71	284.61
3428.413	202.2227437	15	845235.07	1365770.46	284.58
3428.413	202.2227437	15	845237.53	1365769.72	284.54
3428.413	202.2227437	15	845238.34	1365769.47	284.52
3428.413	202.2227437	15	845239.16	1365769.22	284.5
3428.413	202.2227437	15	845240.32	1365768.87	284.5
3428.413	202.2227437	15	845241.14	1365768.63	284.47
3428.413	202.2227437	15	845241.95	1365768.38	284.45
3428.413	202.2227437	15	845243.11	1365768.03	284.44
3428.413	202.2227437	15	845243.92	1365767.78	284.43
3428.413	202.2227437	15	845244.74	1365767.53	284.43
3428.413	202.2227437	15	845245.56	1365767.29	284.41
3428.413	202.2227437	15	845246.38	1365767.04	284.41
3428.413	202.2227437	15	845247.19	1365766.79	284.38
3428.413	202.2227437	15	845248.01	1365766.54	284.31
3428.413	202.2227437	15	845248.83	1365766.29	284.28
3428.413	202.2227437	15	845250.46	1365765.8	284.17
3428.413	202.2227437	15	845251.28	1365765.55	284.1
3428.413	202.2227437	15	845252.1	1365765.3	284.02
3428.413	202.2227437	15	845253.26	1365764.95	283.93
3428.413	202.2227437	15	845254.07	1365764.71	283.87
3428.413	202.2227437	15	845254.89	1365764.46	283.82
3428.413	202.2227437	15	845256.04	1365764.11	283.77
3428.413	202.2227437	15	845256.86	1365763.86	283.72
3428.413	202.2227437	15	845257.68	1365763.61	283.66
3428.413	202.2227437	15	845260.13	1365762.87	283.53
3428.413	202.2227437	15	845261.76	1365762.38	283.59
3428.413	202.2227437	15	845262.92	1365762.02	283.64
3428.413	202.2227437	15	845263.74	1365761.78	283.74
3428.413	202.2227437	15	845264.56	1365761.53	284.15
3428.413	202.2227437	15	845265.71	1365761.18	284.78
3428.413	202.2227437	15	845266.53	1365760.93	285.41
3428.413	202.2227437	15	845267.34	1365760.68	286.01
3428.413	202.2227437	15	845268.16	1365760.44	286.28
3428.413	202.2227437	15	845268.98	1365760.19	286.5
3428.413	202.2227437	15	845269.79	1365759.94	286.78
3428.413	202.2227437	15	845270.61	1365759.69	286.9
3428.413	202.2227437	15	845271.43	1365759.45	286.98
3428.413	202.2227437	15	845272.58	1365759.1	287.07
3428.413	202.2227437	15	845273.4	1365758.85	287.21
3428.413	202.2227437	15	845274.22	1365758.6	287.64
3428.413	202.2227437	15	845275.38	1365758.25	288.01
3428.413	202.2227437	15	845276.19	1365758	288.4
3428.413	202.2227437	15	845277.01	1365757.75	288.8
3428.413	202.2227437	15	845278.64	1365757.26	289.2
3428.413	202.2227437	15	845279.46	1365757.01	289.57
3428.413	202.2227437	15	845280.28	1365756.76	289.92
3428.413	202.2227437	15	845281.91	1365756.27	290.24
3428.413	202.2227437	15	845282.73	1365756.02	290.54
3428.413	202.2227437	15	845283.55	1365755.77	290.77
3428.413	202.2227437	15	845284.36	1365755.53	290.97
3428.413	202.2227437	15	845285.52	1365755.18	291.13
3428.413	202.2227437	15	845286.33	1365754.93	291.17
3428.413	202.2227437	15	845287.15	1365754.68	291.18
3428.413	202.2227437	15	845288.31	1365754.33	291.18
3428.413	202.2227437	15	845289.95	1365753.83	291.15
3428.413	202.2227437	15	845290.76	1365753.59	291.14
3428.413	202.2227437	15	845291.58	1365753.34	291.12
3428.413	202.2227437	15	845293.21	1365752.84	291.07
3428.413	202.2227437	15	845294.03	1365752.6	291.07
3428.413	202.2227437	15	845295.18	1365752.25	291.05
3428.413	202.2227437	15	845296	1365752	291.06
3401.722	222.1378347	16	845099	1365849	289.16
3401.722	222.1378347	16	845099	1365849	289.14
3401.722	222.1378347	16	845099.8	1365848.83	289.08
3401.722	222.1378347	16	845100.6	1365848.66	289
3401.722	222.1378347	16	845101.4	1365848.49	288.98
3401.722	222.1378347	16	845102.2	1365848.32	288.93
3401.722	222.1378347	16	845103.01	1365848.15	288.88
3401.722	222.1378347	16	845103.81	1365847.98	288.82
3401.722	222.1378347	16	845104.61	1365847.81	288.77
3401.722	222.1378347	16	845105.41	1365847.64	288.76
3401.722	222.1378347	16	845107.01	1365847.3	288.69
3401.722	222.1378347	16	845107.81	1365847.13	288.65
3401.722	222.1378347	16	845108.61	1365846.96	288.64
3401.722	222.1378347	16	845109.41	1365846.79	288.6
3401.722	222.1378347	16	845110.22	1365846.62	288.57
3401.722	222.1378347	16	845111.02	1365846.45	288.55
3401.722	222.1378347	16	845111.82	1365846.28	288.5
3401.722	222.1378347	16	845112.62	1365846.11	288.5
3401.722	222.1378347	16	845113.42	1365845.94	288.43
3401.722	222.1378347	16	845114.22	1365845.77	288.39
3401.722	222.1378347	16	845115.02	1365845.6	288.37
3401.722	222.1378347	16	845115.82	1365845.43	288.32
3401.722	222.1378347	16	845116.62	1365845.26	288.28
3401.722	222.1378347	16	845118.23	1365844.92	288.22
3401.722	222.1378347	16	845119.83	1365844.58	288.2
3401.722	222.1378347	16	845120.63	1365844.41	288.15
3401.722	222.1378347	16	845121.43	1365844.24	288.1
3401.722	222.1378347	16	845122.23	1365844.07	288.06
3401.722	222.1378347	16	845123.83	1365843.73	288.04
3401.722	222.1378347	16	845124.64	1365843.56	288.02
3401.722	222.1378347	16	845126.24	1365843.22	287.97
3401.722	222.1378347	16	845127.04	1365843.05	287.9
3401.722	222.1378347	16	845127.84	1365842.88	287.89
3401.722	222.1378347	16	845128.64	1365842.71	287.89
3401.722	222.1378347	16	845129.44	1365842.54	287.88
3401.722	222.1378347	16	845130.24	1365842.37	287.88
3401.722	222.1378347	16	845131.04	1365842.2	287.81
3401.722	222.1378347	16	845131.85	1365842.03	287.78
3401.722	222.1378347	16	845132	1365842	287.77
3401.722	222.1378347	16	845133.35	1365841.4	287.66
3401.722	222.1378347	16	845134.1	1365841.07	287.59
3401.722	222.1378347	16	845135.16	1365840.61	287.52
3401.722	222.1378347	16	845135.91	1365840.28	287.4
3401.722	222.1378347	16	845136.97	1365839.81	287.3
3401.722	222.1378347	16	845137.72	1365839.48	287.08
3401.722	222.1378347	16	845138.47	1365839.14	286.97
3401.722	222.1378347	16	845139.22	1365838.81	286.85
3401.722	222.1378347	16	845139.97	1365838.48	286.62
3401.722	222.1378347	16	845140.72	1365838.15	286.37
3401.722	222.1378347	16	845141.47	1365837.82	286.25
3401.722	222.1378347	16	845142.22	1365837.49	286.06
3401.722	222.1378347	16	845142.97	1365837.16	286.12
3401.722	222.1378347	16	845144.02	1365836.7	286.17
3401.722	222.1378347	16	845144.77	1365836.36	286.2
3401.722	222.1378347	16	845145.52	1365836.03	286.21
3401.722	222.1378347	16	845146.27	1365835.7	286.19
3401.722	222.1378347	16	845147.02	1365835.37	286.18
3401.722	222.1378347	16	845147.77	1365835.04	286.18
3401.722	222.1378347	16	845148.52	1365834.71	286.19
3401.722	222.1378347	16	845150.02	1365834.05	286.12
3401.722	222.1378347	16	845151.52	1365833.39	286.01
3401.722	222.1378347	16	845152.27	1365833.06	285.91
3401.722	222.1378347	16	845153.33	1365832.59	285.88
3401.722	222.1378347	16	845154.08	1365832.26	285.97
3401.722	222.1378347	16	845154.83	1365831.93	286
3401.722	222.1378347	16	845155.58	1365831.6	286.03
3401.722	222.1378347	16	845156.33	1365831.27	286.04
3401.722	222.1378347	16	845157.82	1365830.61	286.02
3401.722	222.1378347	16	845158.57	1365830.28	286.02
3401.722	222.1378347	16	845159.32	1365829.95	286.11
3401.722	222.1378347	16	845160.38	1365829.48	286.17
3401.722	222.1378347	16	845161.13	1365829.15	286.17
3401.722	222.1378347	16	845162.19	1365828.68	286.13
3401.722	222.1378347	16	845162.94	1365828.35	286.03
3401.722	222.1378347	16	845163.69	1365828.02	285.89
3401.722	222.1378347	16	845164.44	1365827.69	285.54
3401.722	222.1378347	16	845165.19	1365827.36	284.07
3401.722	222.1378347	16	845165.94	1365827.03	283.99
3401.722	222.1378347	16	845166	1365827	283.98
3401.722	222.1378347	16	845166	1365827	283.98
3401.722	222.1378347	16	845166.67	1365826.66	283.95
3401.722	222.1378347	16	845167.41	1365826.3	283.92
3401.722	222.1378347	16	845168.14	1365825.93	283.91
3401.722	222.1378347	16	845169.6	1365825.2	283.91
3401.722	222.1378347	16	845170.34	1365824.83	283.9
3401.722	222.1378347	16	845171.8	1365824.1	283.9
3401.722	222.1378347	16	845172.53	1365823.73	283.89
3401.722	222.1378347	16	845173.27	1365823.37	283.89
3401.722	222.1378347	16	845174	1365823	283.87
3401.722	222.1378347	16	845174.73	1365822.63	283.87
3401.722	222.1378347	16	845175.46	1365822.27	283.86
3401.722	222.1378347	16	845176.2	1365821.9	283.86
3401.722	222.1378347	16	845176.93	1365821.54	283.84
3401.722	222.1378347	16	845177.66	1365821.17	283.84
3401.722	222.1378347	16	845178.39	1365820.8	283.81
3401.722	222.1378347	16	845179.13	1365820.44	283.81
3401.722	222.1378347	16	845180.59	1365819.7	283.78
3401.722	222.1378347	16	845181.32	1365819.34	283.76
3401.722	222.1378347	16	845182.79	1365818.61	283.73
3401.722	222.1378347	16	845183.52	1365818.24	283.71
